Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00001_001
"09001070600","14000US09001070600","Census Tract 706, Fairfield County, Connecticut","Census Tract 706, Fairfield County, Connecticut","ct","140","00","ACSSF","0000586",,,,,"09","001",,,,"070600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2363
"09001070900","14000US09001070900","Census Tract 709, Fairfield County, Connecticut","Census Tract 709, Fairfield County, Connecticut","ct","140","00","ACSSF","0000587",,,,,"09","001",,,,"070900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2694
"09001071000","14000US09001071000","Census Tract 710, Fairfield County, Connecticut","Census Tract 710, Fairfield County, Connecticut","ct","140","00","ACSSF","0000588",,,,,"09","001",,,,"071000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3943
"09001071100","14000US09001071100","Census Tract 711, Fairfield County, Connecticut","Census Tract 711, Fairfield County, Connecticut","ct","140","00","ACSSF","0000589",,,,,"09","001",,,,"071100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4844
"09001071200","14000US09001071200","Census Tract 712, Fairfield County, Connecticut","Census Tract 712, Fairfield County, Connecticut","ct","140","00","ACSSF","0000590",,,,,"09","001",,,,"071200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5602
"09001071300","14000US09001071300","Census Tract 713, Fairfield County, Connecticut","Census Tract 713, Fairfield County, Connecticut","ct","140","00","ACSSF","0000591",,,,,"09","001",,,,"071300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3350
"09001071400","14000US09001071400","Census Tract 714, Fairfield County, Connecticut","Census Tract 714, Fairfield County, Connecticut","ct","140","00","ACSSF","0000592",,,,,"09","001",,,,"071400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3969
"09001071600","14000US09001071600","Census Tract 716, Fairfield County, Connecticut","Census Tract 716, Fairfield County, Connecticut","ct","140","00","ACSSF","0000593",,,,,"09","001",,,,"071600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2526
"09001071900","14000US09001071900","Census Tract 719, Fairfield County, Connecticut","Census Tract 719, Fairfield County, Connecticut","ct","140","00","ACSSF","0000594",,,,,"09","001",,,,"071900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4965
"09001072000","14000US09001072000","Census Tract 720, Fairfield County, Connecticut","Census Tract 720, Fairfield County, Connecticut","ct","140","00","ACSSF","0000595",,,,,"09","001",,,,"072000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3657
"09001072100","14000US09001072100","Census Tract 721, Fairfield County, Connecticut","Census Tract 721, Fairfield County, Connecticut","ct","140","00","ACSSF","0000596",,,,,"09","001",,,,"072100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5187
"09001072200","14000US09001072200","Census Tract 722, Fairfield County, Connecticut","Census Tract 722, Fairfield County, Connecticut","ct","140","00","ACSSF","0000597",,,,,"09","001",,,,"072200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4086
"09001072300","14000US09001072300","Census Tract 723, Fairfield County, Connecticut","Census Tract 723, Fairfield County, Connecticut","ct","140","00","ACSSF","0000598",,,,,"09","001",,,,"072300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6007
"09001072400","14000US09001072400","Census Tract 724, Fairfield County, Connecticut","Census Tract 724, Fairfield County, Connecticut","ct","140","00","ACSSF","0000599",,,,,"09","001",,,,"072400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2724
"09001072500","14000US09001072500","Census Tract 725, Fairfield County, Connecticut","Census Tract 725, Fairfield County, Connecticut","ct","140","00","ACSSF","0000600",,,,,"09","001",,,,"072500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6226
"09001072600","14000US09001072600","Census Tract 726, Fairfield County, Connecticut","Census Tract 726, Fairfield County, Connecticut","ct","140","00","ACSSF","0000601",,,,,"09","001",,,,"072600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8010
"09001072700","14000US09001072700","Census Tract 727, Fairfield County, Connecticut","Census Tract 727, Fairfield County, Connecticut","ct","140","00","ACSSF","0000602",,,,,"09","001",,,,"072700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3843
"09001072800","14000US09001072800","Census Tract 728, Fairfield County, Connecticut","Census Tract 728, Fairfield County, Connecticut","ct","140","00","ACSSF","0000603",,,,,"09","001",,,,"072800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5252
"09001072900","14000US09001072900","Census Tract 729, Fairfield County, Connecticut","Census Tract 729, Fairfield County, Connecticut","ct","140","00","ACSSF","0000604",,,,,"09","001",,,,"072900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4900
"09001073000","14000US09001073000","Census Tract 730, Fairfield County, Connecticut","Census Tract 730, Fairfield County, Connecticut","ct","140","00","ACSSF","0000605",,,,,"09","001",,,,"073000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1865
"09001073100","14000US09001073100","Census Tract 731, Fairfield County, Connecticut","Census Tract 731, Fairfield County, Connecticut","ct","140","00","ACSSF","0000606",,,,,"09","001",,,,"073100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5603
"09001073200","14000US09001073200","Census Tract 732, Fairfield County, Connecticut","Census Tract 732, Fairfield County, Connecticut","ct","140","00","ACSSF","0000607",,,,,"09","001",,,,"073200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2555
"09001073300","14000US09001073300","Census Tract 733, Fairfield County, Connecticut","Census Tract 733, Fairfield County, Connecticut","ct","140","00","ACSSF","0000608",,,,,"09","001",,,,"073300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3444
"09001073400","14000US09001073400","Census Tract 734, Fairfield County, Connecticut","Census Tract 734, Fairfield County, Connecticut","ct","140","00","ACSSF","0000609",,,,,"09","001",,,,"073400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4433
"09001073500","14000US09001073500","Census Tract 735, Fairfield County, Connecticut","Census Tract 735, Fairfield County, Connecticut","ct","140","00","ACSSF","0000610",,,,,"09","001",,,,"073500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3290
"09001073600","14000US09001073600","Census Tract 736, Fairfield County, Connecticut","Census Tract 736, Fairfield County, Connecticut","ct","140","00","ACSSF","0000611",,,,,"09","001",,,,"073600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2646
"09001073700","14000US09001073700","Census Tract 737, Fairfield County, Connecticut","Census Tract 737, Fairfield County, Connecticut","ct","140","00","ACSSF","0000612",,,,,"09","001",,,,"073700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4880
"09001073800","14000US09001073800","Census Tract 738, Fairfield County, Connecticut","Census Tract 738, Fairfield County, Connecticut","ct","140","00","ACSSF","0000613",,,,,"09","001",,,,"073800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2520
"09001073900","14000US09001073900","Census Tract 739, Fairfield County, Connecticut","Census Tract 739, Fairfield County, Connecticut","ct","140","00","ACSSF","0000614",,,,,"09","001",,,,"073900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3603
"09001074000","14000US09001074000","Census Tract 740, Fairfield County, Connecticut","Census Tract 740, Fairfield County, Connecticut","ct","140","00","ACSSF","0000615",,,,,"09","001",,,,"074000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1749
"09001074300","14000US09001074300","Census Tract 743, Fairfield County, Connecticut","Census Tract 743, Fairfield County, Connecticut","ct","140","00","ACSSF","0000616",,,,,"09","001",,,,"074300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4272
"09001074400","14000US09001074400","Census Tract 744, Fairfield County, Connecticut","Census Tract 744, Fairfield County, Connecticut","ct","140","00","ACSSF","0000617",,,,,"09","001",,,,"074400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4526
"09001080100","14000US09001080100","Census Tract 801, Fairfield County, Connecticut","Census Tract 801, Fairfield County, Connecticut","ct","140","00","ACSSF","0000618",,,,,"09","001",,,,"080100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4649
"09001080200","14000US09001080200","Census Tract 802, Fairfield County, Connecticut","Census Tract 802, Fairfield County, Connecticut","ct","140","00","ACSSF","0000619",,,,,"09","001",,,,"080200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4328
"09001080400","14000US09001080400","Census Tract 804, Fairfield County, Connecticut","Census Tract 804, Fairfield County, Connecticut","ct","140","00","ACSSF","0000620",,,,,"09","001",,,,"080400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5645
"09001080500","14000US09001080500","Census Tract 805, Fairfield County, Connecticut","Census Tract 805, Fairfield County, Connecticut","ct","140","00","ACSSF","0000621",,,,,"09","001",,,,"080500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3105
"09001080600","14000US09001080600","Census Tract 806, Fairfield County, Connecticut","Census Tract 806, Fairfield County, Connecticut","ct","140","00","ACSSF","0000622",,,,,"09","001",,,,"080600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2313
"09001080700","14000US09001080700","Census Tract 807, Fairfield County, Connecticut","Census Tract 807, Fairfield County, Connecticut","ct","140","00","ACSSF","0000623",,,,,"09","001",,,,"080700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2140
"09001080800","14000US09001080800","Census Tract 808, Fairfield County, Connecticut","Census Tract 808, Fairfield County, Connecticut","ct","140","00","ACSSF","0000624",,,,,"09","001",,,,"080800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4935
"09001080900","14000US09001080900","Census Tract 809, Fairfield County, Connecticut","Census Tract 809, Fairfield County, Connecticut","ct","140","00","ACSSF","0000625",,,,,"09","001",,,,"080900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5155
"09001081000","14000US09001081000","Census Tract 810, Fairfield County, Connecticut","Census Tract 810, Fairfield County, Connecticut","ct","140","00","ACSSF","0000626",,,,,"09","001",,,,"081000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4442
"09001081100","14000US09001081100","Census Tract 811, Fairfield County, Connecticut","Census Tract 811, Fairfield County, Connecticut","ct","140","00","ACSSF","0000627",,,,,"09","001",,,,"081100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4870
"09001081200","14000US09001081200","Census Tract 812, Fairfield County, Connecticut","Census Tract 812, Fairfield County, Connecticut","ct","140","00","ACSSF","0000628",,,,,"09","001",,,,"081200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5532
"09001081300","14000US09001081300","Census Tract 813, Fairfield County, Connecticut","Census Tract 813, Fairfield County, Connecticut","ct","140","00","ACSSF","0000629",,,,,"09","001",,,,"081300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5186
"09001090100","14000US09001090100","Census Tract 901, Fairfield County, Connecticut","Census Tract 901, Fairfield County, Connecticut","ct","140","00","ACSSF","0000630",,,,,"09","001",,,,"090100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3421
"09001090200","14000US09001090200","Census Tract 902, Fairfield County, Connecticut","Census Tract 902, Fairfield County, Connecticut","ct","140","00","ACSSF","0000631",,,,,"09","001",,,,"090200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8576
"09001090300","14000US09001090300","Census Tract 903, Fairfield County, Connecticut","Census Tract 903, Fairfield County, Connecticut","ct","140","00","ACSSF","0000632",,,,,"09","001",,,,"090300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4649
"09001090400","14000US09001090400","Census Tract 904, Fairfield County, Connecticut","Census Tract 904, Fairfield County, Connecticut","ct","140","00","ACSSF","0000633",,,,,"09","001",,,,"090400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6846
"09001090500","14000US09001090500","Census Tract 905, Fairfield County, Connecticut","Census Tract 905, Fairfield County, Connecticut","ct","140","00","ACSSF","0000634",,,,,"09","001",,,,"090500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4475
"09001090600","14000US09001090600","Census Tract 906, Fairfield County, Connecticut","Census Tract 906, Fairfield County, Connecticut","ct","140","00","ACSSF","0000635",,,,,"09","001",,,,"090600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3245
"09001090700","14000US09001090700","Census Tract 907, Fairfield County, Connecticut","Census Tract 907, Fairfield County, Connecticut","ct","140","00","ACSSF","0000636",,,,,"09","001",,,,"090700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5265
"09001100100","14000US09001100100","Census Tract 1001, Fairfield County, Connecticut","Census Tract 1001, Fairfield County, Connecticut","ct","140","00","ACSSF","0000637",,,,,"09","001",,,,"100100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6033
"09001100200","14000US09001100200","Census Tract 1002, Fairfield County, Connecticut","Census Tract 1002, Fairfield County, Connecticut","ct","140","00","ACSSF","0000638",,,,,"09","001",,,,"100200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7309
"09001100300","14000US09001100300","Census Tract 1003, Fairfield County, Connecticut","Census Tract 1003, Fairfield County, Connecticut","ct","140","00","ACSSF","0000639",,,,,"09","001",,,,"100300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6442
"09001105100","14000US09001105100","Census Tract 1051, Fairfield County, Connecticut","Census Tract 1051, Fairfield County, Connecticut","ct","140","00","ACSSF","0000640",,,,,"09","001",,,,"105100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4044
"09001105200","14000US09001105200","Census Tract 1052, Fairfield County, Connecticut","Census Tract 1052, Fairfield County, Connecticut","ct","140","00","ACSSF","0000641",,,,,"09","001",,,,"105200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3547
"09001110100","14000US09001110100","Census Tract 1101, Fairfield County, Connecticut","Census Tract 1101, Fairfield County, Connecticut","ct","140","00","ACSSF","0000642",,,,,"09","001",,,,"110100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2407
"09001110201","14000US09001110201","Census Tract 1102.01, Fairfield County, Connecticut","Census Tract 1102.01, Fairfield County, Connecticut","ct","140","00","ACSSF","0000643",,,,,"09","001",,,,"110201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5191
"09001110202","14000US09001110202","Census Tract 1102.02, Fairfield County, Connecticut","Census Tract 1102.02, Fairfield County, Connecticut","ct","140","00","ACSSF","0000644",,,,,"09","001",,,,"110202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5176
"09001110301","14000US09001110301","Census Tract 1103.01, Fairfield County, Connecticut","Census Tract 1103.01, Fairfield County, Connecticut","ct","140","00","ACSSF","0000645",,,,,"09","001",,,,"110301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6347
"09001110302","14000US09001110302","Census Tract 1103.02, Fairfield County, Connecticut","Census Tract 1103.02, Fairfield County, Connecticut","ct","140","00","ACSSF","0000646",,,,,"09","001",,,,"110302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2537
"09001110400","14000US09001110400","Census Tract 1104, Fairfield County, Connecticut","Census Tract 1104, Fairfield County, Connecticut","ct","140","00","ACSSF","0000647",,,,,"09","001",,,,"110400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4997
"09001110500","14000US09001110500","Census Tract 1105, Fairfield County, Connecticut","Census Tract 1105, Fairfield County, Connecticut","ct","140","00","ACSSF","0000648",,,,,"09","001",,,,"110500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6080
"09001110600","14000US09001110600","Census Tract 1106, Fairfield County, Connecticut","Census Tract 1106, Fairfield County, Connecticut","ct","140","00","ACSSF","0000649",,,,,"09","001",,,,"110600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8244
"09001200100","14000US09001200100","Census Tract 2001, Fairfield County, Connecticut","Census Tract 2001, Fairfield County, Connecticut","ct","140","00","ACSSF","0000650",,,,,"09","001",,,,"200100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3622
"09001200200","14000US09001200200","Census Tract 2002, Fairfield County, Connecticut","Census Tract 2002, Fairfield County, Connecticut","ct","140","00","ACSSF","0000651",,,,,"09","001",,,,"200200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4973
"09001200301","14000US09001200301","Census Tract 2003.01, Fairfield County, Connecticut","Census Tract 2003.01, Fairfield County, Connecticut","ct","140","00","ACSSF","0000652",,,,,"09","001",,,,"200301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5448
"09001200302","14000US09001200302","Census Tract 2003.02, Fairfield County, Connecticut","Census Tract 2003.02, Fairfield County, Connecticut","ct","140","00","ACSSF","0000653",,,,,"09","001",,,,"200302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5326
"09001205100","14000US09001205100","Census Tract 2051, Fairfield County, Connecticut","Census Tract 2051, Fairfield County, Connecticut","ct","140","00","ACSSF","0000654",,,,,"09","001",,,,"205100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4348
"09001205200","14000US09001205200","Census Tract 2052, Fairfield County, Connecticut","Census Tract 2052, Fairfield County, Connecticut","ct","140","00","ACSSF","0000655",,,,,"09","001",,,,"205200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6452
"09001205300","14000US09001205300","Census Tract 2053, Fairfield County, Connecticut","Census Tract 2053, Fairfield County, Connecticut","ct","140","00","ACSSF","0000656",,,,,"09","001",,,,"205300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6170
"09001210100","14000US09001210100","Census Tract 2101, Fairfield County, Connecticut","Census Tract 2101, Fairfield County, Connecticut","ct","140","00","ACSSF","0000657",,,,,"09","001",,,,"210100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6030
"09001210200","14000US09001210200","Census Tract 2102, Fairfield County, Connecticut","Census Tract 2102, Fairfield County, Connecticut","ct","140","00","ACSSF","0000658",,,,,"09","001",,,,"210200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6073
"09001210300","14000US09001210300","Census Tract 2103, Fairfield County, Connecticut","Census Tract 2103, Fairfield County, Connecticut","ct","140","00","ACSSF","0000659",,,,,"09","001",,,,"210300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5967
"09001210400","14000US09001210400","Census Tract 2104, Fairfield County, Connecticut","Census Tract 2104, Fairfield County, Connecticut","ct","140","00","ACSSF","0000660",,,,,"09","001",,,,"210400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9036
"09001210500","14000US09001210500","Census Tract 2105, Fairfield County, Connecticut","Census Tract 2105, Fairfield County, Connecticut","ct","140","00","ACSSF","0000661",,,,,"09","001",,,,"210500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7712
"09001210600","14000US09001210600","Census Tract 2106, Fairfield County, Connecticut","Census Tract 2106, Fairfield County, Connecticut","ct","140","00","ACSSF","0000662",,,,,"09","001",,,,"210600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6328
"09001210701","14000US09001210701","Census Tract 2107.01, Fairfield County, Connecticut","Census Tract 2107.01, Fairfield County, Connecticut","ct","140","00","ACSSF","0000663",,,,,"09","001",,,,"210701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5196
"09001210702","14000US09001210702","Census Tract 2107.02, Fairfield County, Connecticut","Census Tract 2107.02, Fairfield County, Connecticut","ct","140","00","ACSSF","0000664",,,,,"09","001",,,,"210702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4774
"09001210800","14000US09001210800","Census Tract 2108, Fairfield County, Connecticut","Census Tract 2108, Fairfield County, Connecticut","ct","140","00","ACSSF","0000665",,,,,"09","001",,,,"210800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6192
"09001210900","14000US09001210900","Census Tract 2109, Fairfield County, Connecticut","Census Tract 2109, Fairfield County, Connecticut","ct","140","00","ACSSF","0000666",,,,,"09","001",,,,"210900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4990
"09001211000","14000US09001211000","Census Tract 2110, Fairfield County, Connecticut","Census Tract 2110, Fairfield County, Connecticut","ct","140","00","ACSSF","0000667",,,,,"09","001",,,,"211000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4442
